"Date","Longitude","Latitude","Elevation","Max Temperature","Min Temperature","Wind"
"11/30/1979","-46.5625","-23.573299407959","666","31.199","14.701","2.06606540819973",
"12/1/1979","-46.5625","-23.573299407959","666","30.394","18.249","2.08745091230675",
"12/2/1979","-46.5625","-23.573299407959","666","25.663","16.509","2.10458220296955",
"12/3/1979","-46.5625","-23.573299407959","666","28.759","17.092","1.98282700754577",
"12/4/1979","-46.5625","-23.573299407959","666","27.892","19.087","3.16320874697966",
"12/5/1979","-46.5625","-23.573299407959","666","27.98","18.641","2.7896507467514",
"12/6/1979","-46.5625","-23.573299407959","666","32.216","18.254","1.69356957906481",
"12/7/1979","-46.5625","-23.573299407959","666","29.246","17.64","2.15751704107422",
"12/8/1979","-46.5625","-23.573299407959","666","29.258","17.409","2.3448230000596",
"12/9/1979","-46.5625","-23.573299407959","666","33.185","18.138","2.06219695784545",
"12/10/1979","-46.5625","-23.573299407959","666","34.537","20.178","1.94290644503803",
"12/11/1979","-46.5625","-23.573299407959","666","30.85","20.788","1.7698833779025",
"12/12/1979","-46.5625","-23.573299407959","666","29.405","20.218","2.59145772346413",
"12/13/1979","-46.5625","-23.573299407959","666","30.582","20.334","3.55476439682129",
"12/14/1979","-46.5625","-23.573299407959","666","29.575","19.682","3.5333722430054",
"12/15/1979","-46.5625","-23.573299407959","666","30.682","20.722","3.45039052325768",
"12/16/1979","-46.5625","-23.573299407959","666","20.74","15.467","4.34227070381724",
"12/17/1979","-46.5625","-23.573299407959","666","18.763","15.122","2.66467810149125",
"12/18/1979","-46.5625","-23.573299407959","666","23.964","17.061","1.87365602805036",
"12/19/1979","-46.5625","-23.573299407959","666","25.016","17.57","3.27653577728064",
"12/20/1979","-46.5625","-23.573299407959","666","21.687","17.746","2.81811222342022",
"12/21/1979","-46.5625","-23.573299407959","666","27.231","18.417","1.22341512350309",
"12/22/1979","-46.5625","-23.573299407959","666","22.675","18.647","1.64874162828759",
"12/23/1979","-46.5625","-23.573299407959","666","20.534","17.2","3.99511097246103",
"12/24/1979","-46.5625","-23.573299407959","666","18.53","17.05","3.17336330190472",
"12/25/1979","-46.5625","-23.573299407959","666","28.317","17.178","1.03113468043574",
"12/26/1979","-46.5625","-23.573299407959","666","26.013","17.774","1.92555558836254",
"12/27/1979","-46.5625","-23.573299407959","666","23.796","16.107","3.13570188488172",
"12/28/1979","-46.5625","-23.573299407959","666","25.043","16.471","2.7018402638344",
"12/29/1979","-46.5625","-23.573299407959","666","27.025","16.195","1.91651262807732",
"12/30/1979","-46.5625","-23.573299407959","666","27.979","18.053","2.32092351619037",
"12/31/1979","-46.5625","-23.573299407959","666","25.069","19.353","4.64382579804172",
"1/1/1980","-46.5625","-23.573299407959","666","16.244","14.034","2.88907275401138",
"1/2/1980","-46.5625","-23.573299407959","666","19.354","13.661","2.94049073906178",
"1/3/1980","-46.5625","-23.573299407959","666","23.283","12.647","2.13250782716699",
"1/4/1980","-46.5625","-23.573299407959","666","25.017","10.51","2.39290518006983",
"1/5/1980","-46.5625","-23.573299407959","666","24.764","11.593","2.93860926147539",
"1/6/1980","-46.5625","-23.573299407959","666","28.314","14.308","2.27899904243755",
"1/7/1980","-46.5625","-23.573299407959","666","30.298","17.586","2.55243062991534",
"1/8/1980","-46.5625","-23.573299407959","666","27.643","17.913","2.31305307868937",
"1/9/1980","-46.5625","-23.573299407959","666","25.808","18.545","2.42125245933894",
"1/10/1980","-46.5625","-23.573299407959","666","25.95","18.018","4.08580924094857",
"1/11/1980","-46.5625","-23.573299407959","666","23.948","18.994","2.605927684609",
"1/12/1980","-46.5625","-23.573299407959","666","23.282","16.382","2.40671936715387",
"1/13/1980","-46.5625","-23.573299407959","666","22.128","15.823","4.08106767330717",
"1/14/1980","-46.5625","-23.573299407959","666","19.24","16.776","3.96312146380332",
"1/15/1980","-46.5625","-23.573299407959","666","23.692","17.448","3.86766592581875",
"1/16/1980","-46.5625","-23.573299407959","666","22.181","17.436","3.16362718688904",
"1/17/1980","-46.5625","-23.573299407959","666","22.779","18.889","1.75178121523886",
"1/18/1980","-46.5625","-23.573299407959","666","24.899","18.445","2.74700339854456",
"1/19/1980","-46.5625","-23.573299407959","666","24.487","18.582","4.41064626655671",
"1/20/1980","-46.5625","-23.573299407959","666","25.366","19.651","3.99082066607937",
"1/21/1980","-46.5625","-23.573299407959","666","24.367","19.418","1.87390236534309",
"1/22/1980","-46.5625","-23.573299407959","666","25.589","18.978","2.59916362796246",
"1/23/1980","-46.5625","-23.573299407959","666","27.163","19.477","3.04632435055445",
"1/24/1980","-46.5625","-23.573299407959","666","24.134","20.338","4.05402442809118",
"1/25/1980","-46.5625","-23.573299407959","666","22.993","18.891","3.46235340559543",
"1/26/1980","-46.5625","-23.573299407959","666","21.359","19.182","1.39912593316354",
"1/27/1980","-46.5625","-23.573299407959","666","22.553","19.259","1.61249122470088",
"1/28/1980","-46.5625","-23.573299407959","666","24.98","16.743","1.87415704741993",
"1/29/1980","-46.5625","-23.573299407959","666","20.255","16.425","2.85014657023195",
"1/30/1980","-46.5625","-23.573299407959","666","24.21","16.677","2.74450535633549",
"1/31/1980","-46.5625","-23.573299407959","666","26.344","17.781","1.54426059418525",
"2/1/1980","-46.5625","-23.573299407959","666","21.342","17.038","1.4468629611596",
"2/2/1980","-46.5625","-23.573299407959","666","22.366","17.375","2.98569925907807",
"2/3/1980","-46.5625","-23.573299407959","666","19.79","18.291","3.30381915923037",
"2/4/1980","-46.5625","-23.573299407959","666","22.479","16.971","3.28455941948354",
"2/5/1980","-46.5625","-23.573299407959","666","25.764","17.681","2.58534131381822",
"2/6/1980","-46.5625","-23.573299407959","666","28.493","16.768","1.76167015261209",
"2/7/1980","-46.5625","-23.573299407959","666","27.522","18.842","1.75508863141614",
"2/8/1980","-46.5625","-23.573299407959","666","25.566","19.315","2.47545675961441",
"2/9/1980","-46.5625","-23.573299407959","666","27.114","17.526","1.45546882398361",
"2/10/1980","-46.5625","-23.573299407959","666","28.44","19.183","2.3723556216651",
"2/11/1980","-46.5625","-23.573299407959","666","29.966","19.811","3.06226551572761",
"2/12/1980","-46.5625","-23.573299407959","666","25.469","20.007","2.82502700634853",
"2/13/1980","-46.5625","-23.573299407959","666","27.871","18.047","1.84843054289992",
"2/14/1980","-46.5625","-23.573299407959","666","26.456","16.527","1.87185557719223",
"2/15/1980","-46.5625","-23.573299407959","666","23.916","16.362","1.47369141560066",
"2/16/1980","-46.5625","-23.573299407959","666","26","17.348","1.45689222288557",
"2/17/1980","-46.5625","-23.573299407959","666","26.018","16.813","2.27077372401829",
"2/18/1980","-46.5625","-23.573299407959","666","22.906","17.729","2.46194729801966",
"2/19/1980","-46.5625","-23.573299407959","666","18.809","15.904","3.0696433327676",
"2/20/1980","-46.5625","-23.573299407959","666","20.905","14.716","2.12814958437952",
"2/21/1980","-46.5625","-23.573299407959","666","23.518","14.997","1.97437939578471",
"2/22/1980","-46.5625","-23.573299407959","666","26.472","17.804","1.30438794961857",
"2/23/1980","-46.5625","-23.573299407959","666","27.827","18.999","1.6695969541283",
"2/24/1980","-46.5625","-23.573299407959","666","27.13","17.807","1.49298530161459",
"2/25/1980","-46.5625","-23.573299407959","666","27.318","17.885","1.3926125017039",
"2/26/1980","-46.5625","-23.573299407959","666","27.2","18.763","1.76576550661661",
"2/27/1980","-46.5625","-23.573299407959","666","26.559","18.942","2.17754736804323",
"2/28/1980","-46.5625","-23.573299407959","666","27.001","16.408","2.63914734354063",
"2/29/1980","-46.5625","-23.573299407959","666","28.277","17.885","2.3755255403302",
"3/1/1980","-46.5625","-23.573299407959","666","30.103","19.045","1.72011895587144",
"3/2/1980","-46.5625","-23.573299407959","666","29.416","18.631","1.82867692968603",
"3/3/1980","-46.5625","-23.573299407959","666","28.39","14.373","1.6203858226917",
"3/4/1980","-46.5625","-23.573299407959","666","25.26","15.907","1.49898868332438",
"3/5/1980","-46.5625","-23.573299407959","666","29.187","16.204","1.66191544637492",
"3/6/1980","-46.5625","-23.573299407959","666","29.569","17.115","1.77492299302011",
"3/7/1980","-46.5625","-23.573299407959","666","28.299","17.549","1.61703634826271",
"3/8/1980","-46.5625","-23.573299407959","666","28.861","16.478","1.78547447647601",
"3/9/1980","-46.5625","-23.573299407959","666","30.204","17.135","1.45712604774439",
"3/10/1980","-46.5625","-23.573299407959","666","30.198","18.85","1.5298114709456",
"3/11/1980","-46.5625","-23.573299407959","666","28.474","19.956","1.10309302794743",
"3/12/1980","-46.5625","-23.573299407959","666","23.878","19.415","1.69641516598231",
"3/13/1980","-46.5625","-23.573299407959","666","28.199","19.096","3.27293196422393",
"3/14/1980","-46.5625","-23.573299407959","666","20.187","18.901","2.00711583367981",
"3/15/1980","-46.5625","-23.573299407959","666","22.574","18.911","2.13382557390007",
"3/16/1980","-46.5625","-23.573299407959","666","24.574","19.279","1.13936388433539",
"3/17/1980","-46.5625","-23.573299407959","666","25.139","19.009","1.11992766926806",
"3/18/1980","-46.5625","-23.573299407959","666","25.006","16.2","1.59566801936568",
"3/19/1980","-46.5625","-23.573299407959","666","24.95","16.553","1.6676443679783",
"3/20/1980","-46.5625","-23.573299407959","666","27.332","17.468","1.10695482913469",
"3/21/1980","-46.5625","-23.573299407959","666","25.944","16.78","1.53910977938462",
"3/22/1980","-46.5625","-23.573299407959","666","28.529","16.406","1.89220690103378",
"3/23/1980","-46.5625","-23.573299407959","666","29.417","17.346","1.94305547248611",
"3/24/1980","-46.5625","-23.573299407959","666","28.409","17.016","1.87086985548174",
"3/25/1980","-46.5625","-23.573299407959","666","29.922","16.028","1.71810465525301",
"3/26/1980","-46.5625","-23.573299407959","666","29.495","17.933","1.89993881564459",
"3/27/1980","-46.5625","-23.573299407959","666","30.833","19.359","1.35598698125489",
"3/28/1980","-46.5625","-23.573299407959","666","31.481","18.477","1.41102743236571",
"3/29/1980","-46.5625","-23.573299407959","666","28.907","19.905","2.69234494313439",
"3/30/1980","-46.5625","-23.573299407959","666","25.339","18.733","2.11119709582074",
"3/31/1980","-46.5625","-23.573299407959","666","18.444","16.877","3.28036509335502",
"4/1/1980","-46.5625","-23.573299407959","666","21.231","14.238","2.85817566170563",
"4/2/1980","-46.5625","-23.573299407959","666","23.721","15.842","2.29649478124534",
"4/3/1980","-46.5625","-23.573299407959","666","21.269","17.458","1.54116779760682",
"4/4/1980","-46.5625","-23.573299407959","666","23.608","17.938","2.16219200734066",
"4/5/1980","-46.5625","-23.573299407959","666","22.363","17.956","1.93035898543334",
"4/6/1980","-46.5625","-23.573299407959","666","20.799","13.592","1.94486511859375",
"4/7/1980","-46.5625","-23.573299407959","666","23.397","16.283","2.099008884076",
"4/8/1980","-46.5625","-23.573299407959","666","25.575","15.739","1.58615002243349",
"4/9/1980","-46.5625","-23.573299407959","666","26.894","17.791","1.70224278111197",
"4/10/1980","-46.5625","-23.573299407959","666","27.378","18.888","1.903844452071",
"4/11/1980","-46.5625","-23.573299407959","666","27.732","19.258","3.38890692016768",
"4/12/1980","-46.5625","-23.573299407959","666","27.986","20.061","3.43520165703493",
"4/13/1980","-46.5625","-23.573299407959","666","24.247","19.744","2.50819137547679",
"4/14/1980","-46.5625","-23.573299407959","666","24.528","19.429","2.54277313271473",
"4/15/1980","-46.5625","-23.573299407959","666","19.44","16.467","2.81207378295366",
"4/16/1980","-46.5625","-23.573299407959","666","16.832","16.23","3.47368879999508",
"4/17/1980","-46.5625","-23.573299407959","666","20.931","16.117","2.54684567930511",
"4/18/1980","-46.5625","-23.573299407959","666","26.906","15.882","1.48068162842721",
"4/19/1980","-46.5625","-23.573299407959","666","25.929","14.681","1.41822876082745",
"4/20/1980","-46.5625","-23.573299407959","666","24.014","14.198","1.94035750828999",
"4/21/1980","-46.5625","-23.573299407959","666","23.54","13.604","2.3149917926395",
"4/22/1980","-46.5625","-23.573299407959","666","25.078","15.377","1.84010679213207",
"4/23/1980","-46.5625","-23.573299407959","666","25.262","15.64","1.98760256459189",
"4/24/1980","-46.5625","-23.573299407959","666","25.865","15.555","1.66683393895296",
"4/25/1980","-46.5625","-23.573299407959","666","21.244","14.674","2.42902490502732",
"4/26/1980","-46.5625","-23.573299407959","666","22.512","16.164","2.51265038836886",
"4/27/1980","-46.5625","-23.573299407959","666","24.351","14.602","2.03334787762028",
"4/28/1980","-46.5625","-23.573299407959","666","24.375","14.157","1.90844004206151",
"4/29/1980","-46.5625","-23.573299407959","666","25.896","12.932","1.22539945754389",
"4/30/1980","-46.5625","-23.573299407959","666","24.643","15.264","1.41036732685758",
"5/1/1980","-46.5625","-23.573299407959","666","25.478","14.882","2.47985845847308",
"5/2/1980","-46.5625","-23.573299407959","666","20.529","16.827","2.78819157898225",
"5/3/1980","-46.5625","-23.573299407959","666","17.291","13.693","2.03603184541347",
"5/4/1980","-46.5625","-23.573299407959","666","20.188","8.92599999999999","1.76183989380653",
"5/5/1980","-46.5625","-23.573299407959","666","21.919","8.72800000000001","1.47394563459476",
"5/6/1980","-46.5625","-23.573299407959","666","23.281","11.143","1.2611231475472",
"5/7/1980","-46.5625","-23.573299407959","666","25.742","11.903","1.51256309526719",
"5/8/1980","-46.5625","-23.573299407959","666","22.443","10.302","1.22612524505249",
"5/9/1980","-46.5625","-23.573299407959","666","23.858","15.39","1.50446330331401",
"5/10/1980","-46.5625","-23.573299407959","666","25.414","14.665","3.53322628056116",
"5/11/1980","-46.5625","-23.573299407959","666","25.953","15.972","2.22310411852899",
"5/12/1980","-46.5625","-23.573299407959","666","24.295","13.81","1.68060401347882",
"5/13/1980","-46.5625","-23.573299407959","666","21.87","15.502","1.67567065489012",
"5/14/1980","-46.5625","-23.573299407959","666","23.098","13.636","1.38350048138294",
"5/15/1980","-46.5625","-23.573299407959","666","26.317","12.943","0.65447394150162",
"5/16/1980","-46.5625","-23.573299407959","666","24.145","14.402","1.44587127861085",
"5/17/1980","-46.5625","-23.573299407959","666","24.701","13.732","1.62181407876946",
"5/18/1980","-46.5625","-23.573299407959","666","24.932","15.577","1.15676710449846",
"5/19/1980","-46.5625","-23.573299407959","666","26.146","15.782","1.22870920184909",
"5/20/1980","-46.5625","-23.573299407959","666","27.441","16.122","1.55331390711128",
"5/21/1980","-46.5625","-23.573299407959","666","27.335","16.73","2.99058155339144",
"5/22/1980","-46.5625","-23.573299407959","666","20.291","15.892","2.82910863876824",
"5/23/1980","-46.5625","-23.573299407959","666","17.339","15.597","2.10332207051401",
"5/24/1980","-46.5625","-23.573299407959","666","22.376","13.27","1.38517539361166",
"5/25/1980","-46.5625","-23.573299407959","666","19.145","15.874","2.07178089092133",
"5/26/1980","-46.5625","-23.573299407959","666","18.14","13.503","2.21475966900385",
"5/27/1980","-46.5625","-23.573299407959","666","24.93","14.129","1.51049910828922",
"5/28/1980","-46.5625","-23.573299407959","666","24.195","12.94","1.6053407484803",
"5/29/1980","-46.5625","-23.573299407959","666","24.304","13.339","1.60213807499279",
