"Date","Longitude","Latitude","Elevation","Max Temperature","Min Temperature"
"7/25/1987","18.4375","-33.8768005371094","-9999","16.792","12.797",
"7/26/1987","18.4375","-33.8768005371094","-9999","12.977","11.13",
"7/27/1987","18.4375","-33.8768005371094","-9999","13.401","11.083",
"7/28/1987","18.4375","-33.8768005371094","-9999","13.696","12.063",
"7/29/1987","18.4375","-33.8768005371094","-9999","15.843","10.876",
"7/30/1987","18.4375","-33.8768005371094","-9999","16.795","10.413",
"7/31/1987","18.4375","-33.8768005371094","-9999","17.036","10.454",
"8/1/1987","18.4375","-33.8768005371094","-9999","18.212","10.666",
"8/2/1987","18.4375","-33.8768005371094","-9999","18.467","12.499",
"8/3/1987","18.4375","-33.8768005371094","-9999","15.78","13.738",
"8/4/1987","18.4375","-33.8768005371094","-9999","16.168","11.762",
"8/5/1987","18.4375","-33.8768005371094","-9999","18.971","11.021",
"8/6/1987","18.4375","-33.8768005371094","-9999","20.671","11.635",
"8/7/1987","18.4375","-33.8768005371094","-9999","23.929","14.455",
"8/8/1987","18.4375","-33.8768005371094","-9999","16.758","12.74",
"8/9/1987","18.4375","-33.8768005371094","-9999","19.43","12.881",
"8/10/1987","18.4375","-33.8768005371094","-9999","14.781","13.663",
"8/11/1987","18.4375","-33.8768005371094","-9999","15.182","12.257",
"8/12/1987","18.4375","-33.8768005371094","-9999","13.877","10.164",
"8/13/1987","18.4375","-33.8768005371094","-9999","14.885","9.51999999999998",
"8/14/1987","18.4375","-33.8768005371094","-9999","17.529","8.48399999999998",
"8/15/1987","18.4375","-33.8768005371094","-9999","15.553","10.164",
"8/16/1987","18.4375","-33.8768005371094","-9999","15.444","9.589",
"8/17/1987","18.4375","-33.8768005371094","-9999","16.759","12.423",
"8/18/1987","18.4375","-33.8768005371094","-9999","15.911","12.933",
"8/19/1987","18.4375","-33.8768005371094","-9999","17.394","10.533",
"8/20/1987","18.4375","-33.8768005371094","-9999","20.369","11.2",
"8/21/1987","18.4375","-33.8768005371094","-9999","16.777","11.552",
"8/22/1987","18.4375","-33.8768005371094","-9999","15.026","10.167",
"8/23/1987","18.4375","-33.8768005371094","-9999","14.021","11.094",
"8/24/1987","18.4375","-33.8768005371094","-9999","15.17","9.54599999999999",
"8/25/1987","18.4375","-33.8768005371094","-9999","17.794","8.34899999999999",
"8/26/1987","18.4375","-33.8768005371094","-9999","20.547","12.481",
"8/27/1987","18.4375","-33.8768005371094","-9999","17.943","11.473",
"8/28/1987","18.4375","-33.8768005371094","-9999","18.24","12.931",
"8/29/1987","18.4375","-33.8768005371094","-9999","16.939","12.607",
"8/30/1987","18.4375","-33.8768005371094","-9999","16.354","11.485",
"8/31/1987","18.4375","-33.8768005371094","-9999","14.138","10.489",
"9/1/1987","18.4375","-33.8768005371094","-9999","15.224","10.755",
"9/2/1987","18.4375","-33.8768005371094","-9999","16.117","8.375",
"9/3/1987","18.4375","-33.8768005371094","-9999","17.402","11.69",
"9/4/1987","18.4375","-33.8768005371094","-9999","16.048","10.617",
"9/5/1987","18.4375","-33.8768005371094","-9999","18.779","9.44",
"9/6/1987","18.4375","-33.8768005371094","-9999","21.814","11.381",
"9/7/1987","18.4375","-33.8768005371094","-9999","20.868","13.989",
"9/8/1987","18.4375","-33.8768005371094","-9999","17.055","13.699",
"9/9/1987","18.4375","-33.8768005371094","-9999","20.743","13.21",
"9/10/1987","18.4375","-33.8768005371094","-9999","22.357","12.064",
"9/11/1987","18.4375","-33.8768005371094","-9999","22.495","13.76",
"9/12/1987","18.4375","-33.8768005371094","-9999","16.74","13.731",
"9/13/1987","18.4375","-33.8768005371094","-9999","15.649","13.287",
"9/14/1987","18.4375","-33.8768005371094","-9999","14.265","11.259",
"9/15/1987","18.4375","-33.8768005371094","-9999","15.099","9.61500000000001",
"9/16/1987","18.4375","-33.8768005371094","-9999","15.634","9.72899999999999",
"9/17/1987","18.4375","-33.8768005371094","-9999","18.399","9.93099999999998",
"9/18/1987","18.4375","-33.8768005371094","-9999","24.269","12.268",
"9/19/1987","18.4375","-33.8768005371094","-9999","20.248","14.565",
"9/20/1987","18.4375","-33.8768005371094","-9999","15.574","13.113",
"9/21/1987","18.4375","-33.8768005371094","-9999","19.426","12.826",
"9/22/1987","18.4375","-33.8768005371094","-9999","16.57","13.274",
"9/23/1987","18.4375","-33.8768005371094","-9999","15.304","13.294",
"9/24/1987","18.4375","-33.8768005371094","-9999","15.234","11.53",
"9/25/1987","18.4375","-33.8768005371094","-9999","14.675","9.94299999999998",
"9/26/1987","18.4375","-33.8768005371094","-9999","17.009","11.056",
"9/27/1987","18.4375","-33.8768005371094","-9999","19.058","10.693",
"9/28/1987","18.4375","-33.8768005371094","-9999","20.154","11.699",
"9/29/1987","18.4375","-33.8768005371094","-9999","19.147","12.466",
"9/30/1987","18.4375","-33.8768005371094","-9999","14.896","11.302",
"10/1/1987","18.4375","-33.8768005371094","-9999","13.952","9.45499999999998",
"10/2/1987","18.4375","-33.8768005371094","-9999","16.695","9.87799999999999",
"10/3/1987","18.4375","-33.8768005371094","-9999","20.35","10.744",
"10/4/1987","18.4375","-33.8768005371094","-9999","23.598","13.514",
"10/5/1987","18.4375","-33.8768005371094","-9999","21.45","14.921",
"10/6/1987","18.4375","-33.8768005371094","-9999","20.545","15.154",
"10/7/1987","18.4375","-33.8768005371094","-9999","20.299","15.574",
"10/8/1987","18.4375","-33.8768005371094","-9999","23.881","14.353",
"10/9/1987","18.4375","-33.8768005371094","-9999","18.649","14.387",
"10/10/1987","18.4375","-33.8768005371094","-9999","16.409","10.844",
"10/11/1987","18.4375","-33.8768005371094","-9999","15.264","11.25",
"10/12/1987","18.4375","-33.8768005371094","-9999","16.09","9.87900000000002",
"10/13/1987","18.4375","-33.8768005371094","-9999","19.793","11.317",
"10/14/1987","18.4375","-33.8768005371094","-9999","20.577","12.827",
"10/15/1987","18.4375","-33.8768005371094","-9999","25.3","14.746",
"10/16/1987","18.4375","-33.8768005371094","-9999","24.632","13.932",
"10/17/1987","18.4375","-33.8768005371094","-9999","18.821","11.675",
"10/18/1987","18.4375","-33.8768005371094","-9999","17.853","11.524",
"10/19/1987","18.4375","-33.8768005371094","-9999","18.744","13.123",
"10/20/1987","18.4375","-33.8768005371094","-9999","25.735","14.772",
"10/21/1987","18.4375","-33.8768005371094","-9999","23.67","14.465",
"10/22/1987","18.4375","-33.8768005371094","-9999","19.341","12.936",
"10/23/1987","18.4375","-33.8768005371094","-9999","18.855","12.515",
"10/24/1987","18.4375","-33.8768005371094","-9999","21.374","14.961",
"10/25/1987","18.4375","-33.8768005371094","-9999","18.138","12.964",
"10/26/1987","18.4375","-33.8768005371094","-9999","23.639","12.391",
"10/27/1987","18.4375","-33.8768005371094","-9999","19.855","14.522",
"10/28/1987","18.4375","-33.8768005371094","-9999","15.569","12.71",
"10/29/1987","18.4375","-33.8768005371094","-9999","21.724","12.382",
"10/30/1987","18.4375","-33.8768005371094","-9999","23.213","13.84",
"10/31/1987","18.4375","-33.8768005371094","-9999","20.72","15.438",
"11/1/1987","18.4375","-33.8768005371094","-9999","22.59","13.956",
"11/2/1987","18.4375","-33.8768005371094","-9999","21.86","12.154",
"11/3/1987","18.4375","-33.8768005371094","-9999","15.819","13.73",
"11/4/1987","18.4375","-33.8768005371094","-9999","17.091","10.813",
"11/5/1987","18.4375","-33.8768005371094","-9999","19.014","10.662",
"11/6/1987","18.4375","-33.8768005371094","-9999","20.231","13.391",
"11/7/1987","18.4375","-33.8768005371094","-9999","22.169","13.382",
"11/8/1987","18.4375","-33.8768005371094","-9999","21.748","12.397",
"11/9/1987","18.4375","-33.8768005371094","-9999","18.852","14.269",
"11/10/1987","18.4375","-33.8768005371094","-9999","23.361","13.555",
"11/11/1987","18.4375","-33.8768005371094","-9999","24.686","14.602",
"11/12/1987","18.4375","-33.8768005371094","-9999","25.332","15.957",
"11/13/1987","18.4375","-33.8768005371094","-9999","18.59","14.873",
"11/14/1987","18.4375","-33.8768005371094","-9999","17.643","15.119",
"11/15/1987","18.4375","-33.8768005371094","-9999","16.092","12.277",
"11/16/1987","18.4375","-33.8768005371094","-9999","17.435","9.42200000000003",
"11/17/1987","18.4375","-33.8768005371094","-9999","19.471","13.291",
"11/18/1987","18.4375","-33.8768005371094","-9999","18.197","12.979",
"11/19/1987","18.4375","-33.8768005371094","-9999","15.387","12.54",
"11/20/1987","18.4375","-33.8768005371094","-9999","18.003","10.988",
"11/21/1987","18.4375","-33.8768005371094","-9999","23.393","12.554",
"11/22/1987","18.4375","-33.8768005371094","-9999","21.502","14.941",
"11/23/1987","18.4375","-33.8768005371094","-9999","24.016","15.449",
"11/24/1987","18.4375","-33.8768005371094","-9999","21.1","13.353",
"11/25/1987","18.4375","-33.8768005371094","-9999","18.273","12.411",
"11/26/1987","18.4375","-33.8768005371094","-9999","17.421","12.048",
"11/27/1987","18.4375","-33.8768005371094","-9999","22.735","12.817",
"11/28/1987","18.4375","-33.8768005371094","-9999","27.837","14.434",
"11/29/1987","18.4375","-33.8768005371094","-9999","21.62","13.306",
"11/30/1987","18.4375","-33.8768005371094","-9999","21.832","12.892",
"12/1/1987","18.4375","-33.8768005371094","-9999","22.359","12.718",
"12/2/1987","18.4375","-33.8768005371094","-9999","22.083","13.553",
"12/3/1987","18.4375","-33.8768005371094","-9999","23.145","14.455",
"12/4/1987","18.4375","-33.8768005371094","-9999","22.73","14.128",
"12/5/1987","18.4375","-33.8768005371094","-9999","20.835","16.566",
"12/6/1987","18.4375","-33.8768005371094","-9999","19.924","14.246",
"12/7/1987","18.4375","-33.8768005371094","-9999","17.268","14.429",
"12/8/1987","18.4375","-33.8768005371094","-9999","20.25","14.561",
"12/9/1987","18.4375","-33.8768005371094","-9999","17.595","15.021",
"12/10/1987","18.4375","-33.8768005371094","-9999","22.234","16.301",
"12/11/1987","18.4375","-33.8768005371094","-9999","20.342","15.204",
"12/12/1987","18.4375","-33.8768005371094","-9999","21.276","14.828",
"12/13/1987","18.4375","-33.8768005371094","-9999","21.103","13.949",
"12/14/1987","18.4375","-33.8768005371094","-9999","24.155","16.76",
"12/15/1987","18.4375","-33.8768005371094","-9999","25.823","17.007",
"12/16/1987","18.4375","-33.8768005371094","-9999","25.224","17.772",
"12/17/1987","18.4375","-33.8768005371094","-9999","23.781","17.586",
"12/18/1987","18.4375","-33.8768005371094","-9999","23.142","15.655",
"12/19/1987","18.4375","-33.8768005371094","-9999","23.569","13.61",
"12/20/1987","18.4375","-33.8768005371094","-9999","23.105","14.881",
"12/21/1987","18.4375","-33.8768005371094","-9999","30.506","16.707",
"12/22/1987","18.4375","-33.8768005371094","-9999","21.33","16.578",
"12/23/1987","18.4375","-33.8768005371094","-9999","21.554","16.209",
"12/24/1987","18.4375","-33.8768005371094","-9999","21.848","15.391",
"12/25/1987","18.4375","-33.8768005371094","-9999","22.191","13.623",
"12/26/1987","18.4375","-33.8768005371094","-9999","21.659","11.149",
"12/27/1987","18.4375","-33.8768005371094","-9999","17.382","14.681",
"12/28/1987","18.4375","-33.8768005371094","-9999","19.29","13.64",
"12/29/1987","18.4375","-33.8768005371094","-9999","21.236","13.342",
"12/30/1987","18.4375","-33.8768005371094","-9999","23.047","15.091",
"12/31/1987","18.4375","-33.8768005371094","-9999","28.005","17.135",
"1/1/1988","18.4375","-33.8768005371094","-9999","23.563","18.437",
"1/2/1988","18.4375","-33.8768005371094","-9999","24.44","16.74",
"1/3/1988","18.4375","-33.8768005371094","-9999","22.961","17.085",
"1/4/1988","18.4375","-33.8768005371094","-9999","22.402","15.558",
"1/5/1988","18.4375","-33.8768005371094","-9999","23.196","13.721",
"1/6/1988","18.4375","-33.8768005371094","-9999","21.39","14.751",
"1/7/1988","18.4375","-33.8768005371094","-9999","22.342","14.294",
"1/8/1988","18.4375","-33.8768005371094","-9999","22.915","15.41",
"1/9/1988","18.4375","-33.8768005371094","-9999","26.78","15.774",
"1/10/1988","18.4375","-33.8768005371094","-9999","27.565","16.717",
"1/11/1988","18.4375","-33.8768005371094","-9999","26.012","15.184",
"1/12/1988","18.4375","-33.8768005371094","-9999","23.662","17.271",
"1/13/1988","18.4375","-33.8768005371094","-9999","23.452","16.523",
"1/14/1988","18.4375","-33.8768005371094","-9999","23.726","16.887",
"1/15/1988","18.4375","-33.8768005371094","-9999","22.616","16.008",
"1/16/1988","18.4375","-33.8768005371094","-9999","22.771","14.616",
"1/17/1988","18.4375","-33.8768005371094","-9999","24.476","13.671",
"1/18/1988","18.4375","-33.8768005371094","-9999","24.707","13.642",
"1/19/1988","18.4375","-33.8768005371094","-9999","25.071","16.524",
"1/20/1988","18.4375","-33.8768005371094","-9999","24.576","15.797",
"1/21/1988","18.4375","-33.8768005371094","-9999","21.673","16.24",
"1/22/1988","18.4375","-33.8768005371094","-9999","24.753","15.85",
"1/23/1988","18.4375","-33.8768005371094","-9999","22.473","12.743",
"1/24/1988","18.4375","-33.8768005371094","-9999","19.806","15.499",
"1/25/1988","18.4375","-33.8768005371094","-9999","22","11.376",
"1/26/1988","18.4375","-33.8768005371094","-9999","23.325","13.146",
"1/27/1988","18.4375","-33.8768005371094","-9999","24.663","17.41",
"1/28/1988","18.4375","-33.8768005371094","-9999","25.436","19.421",
"1/29/1988","18.4375","-33.8768005371094","-9999","23.799","15.249",
"1/30/1988","18.4375","-33.8768005371094","-9999","21.862","15.891",
"1/31/1988","18.4375","-33.8768005371094","-9999","21.601","14.993",
"2/1/1988","18.4375","-33.8768005371094","-9999","24.974","15.049",
"2/2/1988","18.4375","-33.8768005371094","-9999","26.081","16.983",
"2/3/1988","18.4375","-33.8768005371094","-9999","24.512","17.742",
"2/4/1988","18.4375","-33.8768005371094","-9999","22.493","17.591",
"2/5/1988","18.4375","-33.8768005371094","-9999","25.098","17.077",
"2/6/1988","18.4375","-33.8768005371094","-9999","23.902","18.276",
"2/7/1988","18.4375","-33.8768005371094","-9999","30.801","20.59",
"2/8/1988","18.4375","-33.8768005371094","-9999","33.601","20.126",
"2/9/1988","18.4375","-33.8768005371094","-9999","32.757","20.934",
"2/10/1988","18.4375","-33.8768005371094","-9999","31.329","18.504",
"2/11/1988","18.4375","-33.8768005371094","-9999","29.692","20.789",
"2/12/1988","18.4375","-33.8768005371094","-9999","32.303","21.438",
"2/13/1988","18.4375","-33.8768005371094","-9999","27.975","16.722",
"2/14/1988","18.4375","-33.8768005371094","-9999","25.059","16.253",
"2/15/1988","18.4375","-33.8768005371094","-9999","26.312","19.029",
"2/16/1988","18.4375","-33.8768005371094","-9999","33.376","19.505",
"2/17/1988","18.4375","-33.8768005371094","-9999","26.169","19.208",
"2/18/1988","18.4375","-33.8768005371094","-9999","21.739","15.828",
"2/19/1988","18.4375","-33.8768005371094","-9999","21.308","15.942",
"2/20/1988","18.4375","-33.8768005371094","-9999","21.099","16.577",
"2/21/1988","18.4375","-33.8768005371094","-9999","27.075","16.827",
"2/22/1988","18.4375","-33.8768005371094","-9999","27.638","18.375",
"2/23/1988","18.4375","-33.8768005371094","-9999","23.363","18.844",
"2/24/1988","18.4375","-33.8768005371094","-9999","28.375","20.041",
"2/25/1988","18.4375","-33.8768005371094","-9999","32.163","19.719",
"2/26/1988","18.4375","-33.8768005371094","-9999","24.569","14.243",
"2/27/1988","18.4375","-33.8768005371094","-9999","22.71","13.07",
"2/28/1988","18.4375","-33.8768005371094","-9999","23.217","17.164",
"2/29/1988","18.4375","-33.8768005371094","-9999","24.837","18.416",
"3/1/1988","18.4375","-33.8768005371094","-9999","24.501","18.929",
"3/2/1988","18.4375","-33.8768005371094","-9999","31.896","20.377",
"3/3/1988","18.4375","-33.8768005371094","-9999","30.681","20.791",
"3/4/1988","18.4375","-33.8768005371094","-9999","25.744","19.419",
"3/5/1988","18.4375","-33.8768005371094","-9999","20.347","18.9",
"3/6/1988","18.4375","-33.8768005371094","-9999","24.471","18.711",
"3/7/1988","18.4375","-33.8768005371094","-9999","26.892","18.016",
"3/8/1988","18.4375","-33.8768005371094","-9999","28.35","16.407",
"3/9/1988","18.4375","-33.8768005371094","-9999","29.241","18.859",
"3/10/1988","18.4375","-33.8768005371094","-9999","22.487","15.993",
"3/11/1988","18.4375","-33.8768005371094","-9999","22.785","15.711",
"3/12/1988","18.4375","-33.8768005371094","-9999","20.866","15.831",
"3/13/1988","18.4375","-33.8768005371094","-9999","22.218","15.619",
"3/14/1988","18.4375","-33.8768005371094","-9999","21.508","14.223",
"3/15/1988","18.4375","-33.8768005371094","-9999","23.201","13.722",
"3/16/1988","18.4375","-33.8768005371094","-9999","18.562","15.614",
"3/17/1988","18.4375","-33.8768005371094","-9999","20.97","12.493",
"3/18/1988","18.4375","-33.8768005371094","-9999","18.299","14.778",
"3/19/1988","18.4375","-33.8768005371094","-9999","18.358","11.413",
"3/20/1988","18.4375","-33.8768005371094","-9999","20.903","12.71",
"3/21/1988","18.4375","-33.8768005371094","-9999","22.733","14.44",
"3/22/1988","18.4375","-33.8768005371094","-9999","20.994","11.955",
"3/23/1988","18.4375","-33.8768005371094","-9999","23.49","13.166",
"3/24/1988","18.4375","-33.8768005371094","-9999","24.673","16.048",
"3/25/1988","18.4375","-33.8768005371094","-9999","21.482","16.134",
"3/26/1988","18.4375","-33.8768005371094","-9999","23.5","14.819",
"3/27/1988","18.4375","-33.8768005371094","-9999","25.911","15.461",
"3/28/1988","18.4375","-33.8768005371094","-9999","21.812","15.362",
"3/29/1988","18.4375","-33.8768005371094","-9999","22.505","14.173",
"3/30/1988","18.4375","-33.8768005371094","-9999","21.905","10.492",
"3/31/1988","18.4375","-33.8768005371094","-9999","22.522","11.446",
"4/1/1988","18.4375","-33.8768005371094","-9999","23.319","15.451",
"4/2/1988","18.4375","-33.8768005371094","-9999","20.818","16.67",
"4/3/1988","18.4375","-33.8768005371094","-9999","22.125","17.103",
"4/4/1988","18.4375","-33.8768005371094","-9999","26.068","16.771",
"4/5/1988","18.4375","-33.8768005371094","-9999","20.509","15.999",
"4/6/1988","18.4375","-33.8768005371094","-9999","16.426","13.917",
"4/7/1988","18.4375","-33.8768005371094","-9999","16.544","13.513",
"4/8/1988","18.4375","-33.8768005371094","-9999","16.529","11.883",
"4/9/1988","18.4375","-33.8768005371094","-9999","19.519","13.069",
"4/10/1988","18.4375","-33.8768005371094","-9999","19.93","13.276",
"4/11/1988","18.4375","-33.8768005371094","-9999","25.072","14.622",
"4/12/1988","18.4375","-33.8768005371094","-9999","28.848","16.376",
"4/13/1988","18.4375","-33.8768005371094","-9999","25.371","17.266",
"4/14/1988","18.4375","-33.8768005371094","-9999","18.513","14.394",
"4/15/1988","18.4375","-33.8768005371094","-9999","20.674","14.044",
"4/16/1988","18.4375","-33.8768005371094","-9999","22.798","16.242",
"4/17/1988","18.4375","-33.8768005371094","-9999","26.126","16.179",
"4/18/1988","18.4375","-33.8768005371094","-9999","22.928","15.123",
"4/19/1988","18.4375","-33.8768005371094","-9999","17.9","14.355",
"4/20/1988","18.4375","-33.8768005371094","-9999","16.577","13.652",
"4/21/1988","18.4375","-33.8768005371094","-9999","14.678","12.285",
"4/22/1988","18.4375","-33.8768005371094","-9999","15.606","13.515",
"4/23/1988","18.4375","-33.8768005371094","-9999","15.734","13.22",
"4/24/1988","18.4375","-33.8768005371094","-9999","14.274","12.432",
"4/25/1988","18.4375","-33.8768005371094","-9999","14.372","12.069",
"4/26/1988","18.4375","-33.8768005371094","-9999","16.32","11.38",
"4/27/1988","18.4375","-33.8768005371094","-9999","15.91","12.334",
"4/28/1988","18.4375","-33.8768005371094","-9999","20.742","11.432",
"4/29/1988","18.4375","-33.8768005371094","-9999","25.214","13.994",
"4/30/1988","18.4375","-33.8768005371094","-9999","22.98","15.654",
"5/1/1988","18.4375","-33.8768005371094","-9999","24.823","15.908",
"5/2/1988","18.4375","-33.8768005371094","-9999","26.692","18.406",
"5/3/1988","18.4375","-33.8768005371094","-9999","18.683","14.803",
"5/4/1988","18.4375","-33.8768005371094","-9999","17.834","12.943",
"5/5/1988","18.4375","-33.8768005371094","-9999","20.739","13.071",
"5/6/1988","18.4375","-33.8768005371094","-9999","25.829","14.312",
"5/7/1988","18.4375","-33.8768005371094","-9999","27.13","17.795",
"5/8/1988","18.4375","-33.8768005371094","-9999","22.244","13.933",
"5/9/1988","18.4375","-33.8768005371094","-9999","19.248","13.764",
"5/10/1988","18.4375","-33.8768005371094","-9999","25.454","14.551",
"5/11/1988","18.4375","-33.8768005371094","-9999","24.415","15.306",
"5/12/1988","18.4375","-33.8768005371094","-9999","23.444","13.283",
"5/13/1988","18.4375","-33.8768005371094","-9999","20.066","14.815",
"5/14/1988","18.4375","-33.8768005371094","-9999","19.139","13.018",
"5/15/1988","18.4375","-33.8768005371094","-9999","21.096","11.444",
"5/16/1988","18.4375","-33.8768005371094","-9999","15.834","12.734",
"5/17/1988","18.4375","-33.8768005371094","-9999","14.852","11.92",
"5/18/1988","18.4375","-33.8768005371094","-9999","16.422","12.092",
"5/19/1988","18.4375","-33.8768005371094","-9999","16.394","14.628",
"5/20/1988","18.4375","-33.8768005371094","-9999","18.827","14.622",
"5/21/1988","18.4375","-33.8768005371094","-9999","17.826","14.131",
"5/22/1988","18.4375","-33.8768005371094","-9999","17.199","15.634",
"5/23/1988","18.4375","-33.8768005371094","-9999","16.151","13.792",
"5/24/1988","18.4375","-33.8768005371094","-9999","18.783","10.743",
"5/25/1988","18.4375","-33.8768005371094","-9999","18.9","14.145",
"5/26/1988","18.4375","-33.8768005371094","-9999","15.844","13.502",
"5/27/1988","18.4375","-33.8768005371094","-9999","15.698","11.887",
"5/28/1988","18.4375","-33.8768005371094","-9999","15.644","10.194",
"5/29/1988","18.4375","-33.8768005371094","-9999","14.217","10.596",
"5/30/1988","18.4375","-33.8768005371094","-9999","16.825","12.845",
"5/31/1988","18.4375","-33.8768005371094","-9999","18.898","12.26",
"6/1/1988","18.4375","-33.8768005371094","-9999","19.114","11.017",
"6/2/1988","18.4375","-33.8768005371094","-9999","15.882","13.848",
"6/3/1988","18.4375","-33.8768005371094","-9999","18.646","14.88",
"6/4/1988","18.4375","-33.8768005371094","-9999","16.049","12.491",
"6/5/1988","18.4375","-33.8768005371094","-9999","15.515","12.147",
"6/6/1988","18.4375","-33.8768005371094","-9999","13.779","12.028",
"6/7/1988","18.4375","-33.8768005371094","-9999","13.724","10.486",
"6/8/1988","18.4375","-33.8768005371094","-9999","13.495","9.14800000000002",
"6/9/1988","18.4375","-33.8768005371094","-9999","15.241","8.41800000000001",
"6/10/1988","18.4375","-33.8768005371094","-9999","16.636","8.19799999999998",
"6/11/1988","18.4375","-33.8768005371094","-9999","18.89","9.94",
"6/12/1988","18.4375","-33.8768005371094","-9999","13.539","10.741",
"6/13/1988","18.4375","-33.8768005371094","-9999","15.347","10.252",
"6/14/1988","18.4375","-33.8768005371094","-9999","13.685","9.44999999999999",
"6/15/1988","18.4375","-33.8768005371094","-9999","14.784","7.92200000000003",
"6/16/1988","18.4375","-33.8768005371094","-9999","15.599","7.93000000000001",
"6/17/1988","18.4375","-33.8768005371094","-9999","18.841","8.79500000000002",
"6/18/1988","18.4375","-33.8768005371094","-9999","21.118","10.826",
"6/19/1988","18.4375","-33.8768005371094","-9999","17.741","13.998",
"6/20/1988","18.4375","-33.8768005371094","-9999","13.89","12.408",
"6/21/1988","18.4375","-33.8768005371094","-9999","13.734","11.519",
"6/22/1988","18.4375","-33.8768005371094","-9999","15.42","11.234",
"6/23/1988","18.4375","-33.8768005371094","-9999","16.628","10.875",
"6/24/1988","18.4375","-33.8768005371094","-9999","20.444","11.118",
"6/25/1988","18.4375","-33.8768005371094","-9999","20.591","13.101",
"6/26/1988","18.4375","-33.8768005371094","-9999","14.941","11.352",
"6/27/1988","18.4375","-33.8768005371094","-9999","16.623","10.489",
"6/28/1988","18.4375","-33.8768005371094","-9999","19.434","11.437",
"6/29/1988","18.4375","-33.8768005371094","-9999","21.238","13.325",
"6/30/1988","18.4375","-33.8768005371094","-9999","19.837","14.278",
"7/1/1988","18.4375","-33.8768005371094","-9999","15.56","12.443",
"7/2/1988","18.4375","-33.8768005371094","-9999","18.522","11.416",
"7/3/1988","18.4375","-33.8768005371094","-9999","13.533","11.748",
"7/4/1988","18.4375","-33.8768005371094","-9999","13.408","11.739",
"7/5/1988","18.4375","-33.8768005371094","-9999","14.833","13.292",
"7/6/1988","18.4375","-33.8768005371094","-9999","15.207","14.443",
"7/7/1988","18.4375","-33.8768005371094","-9999","15.575","11.56",
"7/8/1988","18.4375","-33.8768005371094","-9999","15.019","11.583",
"7/9/1988","18.4375","-33.8768005371094","-9999","11.375","8.774",
"7/10/1988","18.4375","-33.8768005371094","-9999","12.281","8.37299999999999",
"7/11/1988","18.4375","-33.8768005371094","-9999","14.101","8.25400000000002",
"7/12/1988","18.4375","-33.8768005371094","-9999","15.539","10.232",
"7/13/1988","18.4375","-33.8768005371094","-9999","16.153","9.02600000000001",
"7/14/1988","18.4375","-33.8768005371094","-9999","17.795","10.654",
"7/15/1988","18.4375","-33.8768005371094","-9999","16.96","12.266",
"7/16/1988","18.4375","-33.8768005371094","-9999","14.92","11.564",
"7/17/1988","18.4375","-33.8768005371094","-9999","14.029","11.572",
"7/18/1988","18.4375","-33.8768005371094","-9999","12.72","8.363",
"7/19/1988","18.4375","-33.8768005371094","-9999","14.649","10.055",
"7/20/1988","18.4375","-33.8768005371094","-9999","15.749","12.463",
"7/21/1988","18.4375","-33.8768005371094","-9999","14.745","12.616",
"7/22/1988","18.4375","-33.8768005371094","-9999","15.773","11.56",
"7/23/1988","18.4375","-33.8768005371094","-9999","14.568","11.717",
"7/24/1988","18.4375","-33.8768005371094","-9999","16.795","10.255",
"7/25/1988","18.4375","-33.8768005371094","-9999","17.814","9.31799999999998",
"7/26/1988","18.4375","-33.8768005371094","-9999","19.619","11.941",
"7/27/1988","18.4375","-33.8768005371094","-9999","20.858","13.492",
"7/28/1988","18.4375","-33.8768005371094","-9999","21.636","13.274",
"7/29/1988","18.4375","-33.8768005371094","-9999","16.961","13.401",
"7/30/1988","18.4375","-33.8768005371094","-9999","15.176","10.423",
"7/31/1988","18.4375","-33.8768005371094","-9999","14.968","8.28100000000001",
"8/1/1988","18.4375","-33.8768005371094","-9999","16.026","7.935",
"8/2/1988","18.4375","-33.8768005371094","-9999","16.926","10.587",
"8/3/1988","18.4375","-33.8768005371094","-9999","16.698","9.625",
"8/4/1988","18.4375","-33.8768005371094","-9999","18.969","9.86500000000001",
"8/5/1988","18.4375","-33.8768005371094","-9999","17.484","10.878",
"8/6/1988","18.4375","-33.8768005371094","-9999","16.262","10.685",
"8/7/1988","18.4375","-33.8768005371094","-9999","15.311","12.056",
"8/8/1988","18.4375","-33.8768005371094","-9999","14.033","9.29000000000002",
"8/9/1988","18.4375","-33.8768005371094","-9999","14.589","7.25200000000001",
"8/10/1988","18.4375","-33.8768005371094","-9999","16.749","8.19499999999999",
"8/11/1988","18.4375","-33.8768005371094","-9999","16.87","7.08600000000001",
"8/12/1988","18.4375","-33.8768005371094","-9999","17.938","8.40199999999999",
"8/13/1988","18.4375","-33.8768005371094","-9999","18.743","8.91500000000002",
"8/14/1988","18.4375","-33.8768005371094","-9999","21.285","11.982",
"8/15/1988","18.4375","-33.8768005371094","-9999","17.476","10.853",
"8/16/1988","18.4375","-33.8768005371094","-9999","16.24","8.88799999999998",
"8/17/1988","18.4375","-33.8768005371094","-9999","18.643","12.697",
"8/18/1988","18.4375","-33.8768005371094","-9999","23.266","15.083",
"8/19/1988","18.4375","-33.8768005371094","-9999","23.871","14.594",
"8/20/1988","18.4375","-33.8768005371094","-9999","15.578","14.259",
"8/21/1988","18.4375","-33.8768005371094","-9999","15.865","13.309",
"8/22/1988","18.4375","-33.8768005371094","-9999","17.228","11.402",
